# Quantum Hall

date: 2015/11/18 14/04/38
current: 1e9A
gate: 0.160V

B (T); Vxx (V); Vxy (V)
1.161000000000000032e+00; 4.796420000000000064e-06; 1.357680000000000018e-06
1.161999999999999922e+00; 4.804500000000000333e-06; 1.356455999999999901e-06
1.163999999999999924e+00; 4.811260000000000586e-06; 1.354642000000000014e-06
1.165000000000000036e+00; 4.814960000000000229e-06; 1.353496000000000144e-06
1.165999999999999925e+00; 4.822739999999999840e-06; 1.352085999999999975e-06
1.167999999999999927e+00; 4.829579999999999760e-06; 1.350903999999999958e-06
1.169999999999999929e+00; 4.837159999999999779e-06; 1.349703999999999868e-06
1.171000000000000041e+00; 4.840600000000000715e-06; 1.347988000000000146e-06
1.171999999999999931e+00; 4.848400000000000031e-06; 1.346582000000000087e-06
1.173000000000000043e+00; 4.856060000000000564e-06; 1.345534000000000169e-06
1.175000000000000044e+00; 4.862619999999999532e-06; 1.344127999999999898e-06
1.177000000000000046e+00; 4.866459999999999651e-06; 1.342760000000000041e-06
1.177999999999999936e+00; 4.874279999999999519e-06; 1.341589999999999932e-06
1.179000000000000048e+00; 4.880359999999999637e-06; 1.340145999999999883e-06
1.181000000000000050e+00; 4.885919999999999800e-06; 1.339178000000000055e-06
1.181999999999999940e+00; 4.892399999999999948e-06; 1.337685999999999952e-06
1.183999999999999941e+00; 4.898319999999999885e-06; 1.336873999999999984e-06
1.185000000000000053e+00; 4.904760000000000623e-06; 1.335521999999999933e-06
1.185999999999999943e+00; 4.912039999999999984e-06; 1.336150000000000116e-06
1.187999999999999945e+00; 4.916800000000000088e-06; 1.333968000000000024e-06
1.189999999999999947e+00; 4.924819999999999547e-06; 1.333096000000000094e-06
1.191000000000000059e+00; 4.930340000000000300e-06; 1.332498000000000104e-06
1.191999999999999948e+00; 4.937439999999999775e-06; 1.331516000000000102e-06
1.193000000000000060e+00; 4.943340000000000006e-06; 1.330903999999999938e-06
1.195000000000000062e+00; 4.947539999999999898e-06; 1.330651999999999970e-06
1.197000000000000064e+00; 4.955239999999999841e-06; 1.329750000000000059e-06
1.197999999999999954e+00; 4.961340000000000511e-06; 1.329102000000000171e-06
1.199000000000000066e+00; 4.964419999999999981e-06; 1.328736000000000021e-06
1.201000000000000068e+00; 4.971979999999999447e-06; 1.328636000000000013e-06
1.201999999999999957e+00; 4.978020000000000155e-06; 1.328438000000000053e-06
1.203999999999999959e+00; 4.984999999999999706e-06; 1.329334000000000010e-06
1.205000000000000071e+00; 4.987540000000000362e-06; 1.328005999999999987e-06
1.205999999999999961e+00; 4.995159999999999791e-06; 1.328108000000000050e-06
1.207999999999999963e+00; 5.001340000000000129e-06; 1.328257999999999955e-06
1.209999999999999964e+00; 5.007880000000000239e-06; 1.328403999999999962e-06
1.211000000000000076e+00; 5.010240000000000162e-06; 1.328500000000000071e-06
1.211999999999999966e+00; 5.017060000000000378e-06; 1.328906000000000055e-06
1.213000000000000078e+00; 5.024020000000000223e-06; 1.329443999999999871e-06
1.215000000000000080e+00; 5.029359999999999396e-06; 1.330433999999999881e-06
1.217000000000000082e+00; 5.035079999999999741e-06; 1.330801999999999875e-06
1.217999999999999972e+00; 5.039379999999999852e-06; 1.331660000000000054e-06
1.219000000000000083e+00; 5.045100000000000197e-06; 1.332150000000000027e-06
1.219999999999999973e+00; 5.051819999999999347e-06; 1.332729999999999944e-06
1.221999999999999975e+00; 5.057340000000000101e-06; 1.334178000000000103e-06
1.223999999999999977e+00; 5.061379999999999811e-06; 1.335318000000000020e-06
1.225000000000000089e+00; 5.067160000000000118e-06; 1.336526000000000119e-06
1.225999999999999979e+00; 5.075100000000000757e-06; 1.337811999999999830e-06
1.227999999999999980e+00; 5.080119999999999567e-06; 1.339001999999999856e-06
1.229000000000000092e+00; 5.083640000000000171e-06; 1.340569999999999940e-06
1.231000000000000094e+00; 5.090399999999999577e-06; 1.342214000000000004e-06
1.231999999999999984e+00; 5.096299999999999809e-06; 1.343584000000000128e-06
1.233999999999999986e+00; 5.101140000000000427e-06; 1.346063999999999976e-06
1.235000000000000098e+00; 5.104699999999999593e-06; 1.347989999999999989e-06
1.237000000000000099e+00; 5.110180000000000089e-06; 1.349875999999999957e-06
1.237999999999999989e+00; 5.116679999999999942e-06; 1.352814000000000165e-06
1.239000000000000101e+00; 5.120380000000000432e-06; 1.354174000000000013e-06
1.241000000000000103e+00; 5.127659999999999793e-06; 1.356453999999999846e-06
1.241999999999999993e+00; 5.132600000000000630e-06; 1.358976000000000217e-06
1.243999999999999995e+00; 5.138500000000000015e-06; 1.361026000000000054e-06
1.245000000000000107e+00; 5.144159999999999551e-06; 1.363104000000000028e-06
1.245999999999999996e+00; 5.147899999999999450e-06; 1.366284000000000140e-06
1.247999999999999998e+00; 5.153720000000000015e-06; 1.369007999999999946e-06
1.249000000000000110e+00; 5.159439999999999513e-06; 1.372386000000000018e-06
1.250999999999999890e+00; 5.165039999999999933e-06; 1.374561999999999944e-06
1.252000000000000002e+00; 5.168340000000000393e-06; 1.377685999999999992e-06
1.254000000000000004e+00; 5.175779999999999936e-06; 1.380461999999999964e-06
1.254999999999999893e+00; 5.181699999999999872e-06; 1.383667999999999946e-06
1.256000000000000005e+00; 5.183539999999999841e-06; 1.386135999999999886e-06
1.258000000000000007e+00; 5.190720000000000677e-06; 1.389280000000000063e-06
1.258999999999999897e+00; 5.196260000000000288e-06; 1.392689999999999959e-06
1.260000000000000009e+00; 5.202180000000000225e-06; 1.396768000000000083e-06
1.262000000000000011e+00; 5.204640000000000367e-06; 1.398922000000000038e-06
1.262999999999999901e+00; 5.212259999999999796e-06; 1.402566000000000040e-06
1.264999999999999902e+00; 5.217640000000000074e-06; 1.406044000000000120e-06
1.266000000000000014e+00; 5.224360000000000070e-06; 1.410175999999999829e-06
1.268000000000000016e+00; 5.226260000000000001e-06; 1.412612000000000156e-06
1.268999999999999906e+00; 5.233119999999999627e-06; 1.415748000000000112e-06
1.270000000000000018e+00; 5.239240000000000002e-06; 1.419877999999999977e-06
1.272000000000000020e+00; 5.245540000000000264e-06; 1.422981999999999897e-06
1.272999999999999909e+00; 5.247779999999999416e-06; 1.426066000000000112e-06
1.274999999999999911e+00; 5.254840000000000327e-06; 1.429579999999999914e-06
1.276000000000000023e+00; 5.260600000000000082e-06; 1.433450000000000014e-06
1.278000000000000025e+00; 5.267100000000000782e-06; 1.437218000000000052e-06
1.278999999999999915e+00; 5.273279999999999426e-06; 1.440119999999999902e-06
1.280000000000000027e+00; 5.276859999999999991e-06; 1.444114000000000036e-06
1.282000000000000028e+00; 5.283020000000000623e-06; 1.447883999999999917e-06
1.282999999999999918e+00; 5.289640000000000401e-06; 1.451399999999999987e-06
1.284000000000000030e+00; 5.295460000000000118e-06; 1.454608000000000024e-06
1.286000000000000032e+00; 5.299319999999999942e-06; 1.458107999999999864e-06
1.288000000000000034e+00; 5.306819999999999447e-06; 1.461809999999999985e-06
1.288999999999999924e+00; 5.313459999999999776e-06; 1.465417999999999841e-06
1.290000000000000036e+00; 5.315119999999999858e-06; 1.468375999999999966e-06
1.292000000000000037e+00; 5.323300000000000346e-06; 1.471483999999999996e-06
1.292999999999999927e+00; 5.329340000000000207e-06; 1.475130000000000054e-06
1.294000000000000039e+00; 5.336419999999999976e-06; 1.478068000000000050e-06
1.296000000000000041e+00; 5.342339999999999913e-06; 1.481273999999999821e-06
1.298000000000000043e+00; 5.346699999999999986e-06; 1.484698000000000104e-06
1.298999999999999932e+00; 5.353560000000000459e-06; 1.488075999999999964e-06
1.300000000000000044e+00; 5.359720000000000245e-06; 1.490940000000000035e-06
1.302000000000000046e+00; 5.363359999999999925e-06; 1.493824000000000023e-06
1.302999999999999936e+00; 5.371220000000000050e-06; 1.497078000000000060e-06
1.304999999999999938e+00; 5.378060000000000818e-06; 1.500195999999999943e-06
1.306000000000000050e+00; 5.384619999999999786e-06; 1.503227999999999993e-06
1.308000000000000052e+00; 5.391680000000000698e-06; 1.505463999999999881e-06
1.308999999999999941e+00; 5.396180000000000400e-06; 1.508155999999999863e-06
1.310000000000000053e+00; 5.403219999999999913e-06; 1.511397999999999992e-06
1.310999999999999943e+00; 5.410040000000000129e-06; 1.514092000000000029e-06
1.312999999999999945e+00; 5.413459999999999666e-06; 1.515450000000000034e-06
1.314000000000000057e+00; 5.421680000000000410e-06; 1.518548000000000000e-06
1.316000000000000059e+00; 5.429020000000000581e-06; 1.520441999999999977e-06
1.316999999999999948e+00; 5.435739999999999730e-06; 1.523455999999999954e-06
1.318000000000000060e+00; 5.439640000000000659e-06; 1.525309999999999885e-06
1.320000000000000062e+00; 5.447600000000000155e-06; 1.526877999999999969e-06
1.322000000000000064e+00; 5.456280000000000045e-06; 1.529251999999999856e-06
1.322999999999999954e+00; 5.462600000000000012e-06; 1.531736000000000025e-06
1.324000000000000066e+00; 5.466279999999999949e-06; 1.532973999999999894e-06
1.324999999999999956e+00; 5.474839999999999915e-06; 1.534690000000000040e-06
1.326999999999999957e+00; 5.481799999999999760e-06; 1.535920000000000111e-06
1.328999999999999959e+00; 5.489959999999999696e-06; 1.538276000000000135e-06
1.330000000000000071e+00; 5.493780000000000110e-06; 1.538965999999999912e-06
1.330999999999999961e+00; 5.502520000000000809e-06; 1.540263999999999954e-06
1.332999999999999963e+00; 5.510439999999999201e-06; 1.541729999999999976e-06
1.334000000000000075e+00; 5.518159999999999697e-06; 1.542599999999999850e-06
1.336000000000000076e+00; 5.522159999999999997e-06; 1.543731999999999969e-06
1.336999999999999966e+00; 5.531060000000000031e-06; 1.544237999999999961e-06
1.338000000000000078e+00; 5.538439999999999611e-06; 1.545586000000000113e-06
1.340000000000000080e+00; 5.546500000000000174e-06; 1.546212000000000029e-06
1.342000000000000082e+00; 5.550899999999999658e-06; 1.546769999999999973e-06
1.342999999999999972e+00; 5.559839999999999948e-06; 1.547472000000000081e-06
1.344000000000000083e+00; 5.567499999999999634e-06; 1.547715999999999828e-06
1.344999999999999973e+00; 5.574920000000000319e-06; 1.549246000000000134e-06
1.346999999999999975e+00; 5.580359999999999711e-06; 1.548208000000000068e-06
1.348999999999999977e+00; 5.589340000000000259e-06; 1.548599999999999878e-06
1.350000000000000089e+00; 5.597060000000000754e-06; 1.548640000000000135e-06
1.350999999999999979e+00; 5.605660000000000129e-06; 1.549930000000000168e-06
1.352999999999999980e+00; 5.613319999999999816e-06; 1.548506000000000036e-06
1.354000000000000092e+00; 5.618899999999999684e-06; 1.547811999999999937e-06
1.356000000000000094e+00; 5.627119999999999582e-06; 1.548227999999999985e-06
1.356999999999999984e+00; 5.635000000000000259e-06; 1.549366000000000058e-06
1.358000000000000096e+00; 5.642479999999999211e-06; 1.547170000000000003e-06
1.360000000000000098e+00; 5.648740000000000063e-06; 1.546329999999999898e-06
1.360999999999999988e+00; 5.657539999999999877e-06; 1.545730000000000064e-06
1.362999999999999989e+00; 5.665319999999999487e-06; 1.544907999999999820e-06
1.364000000000000101e+00; 5.670380000000000248e-06; 1.544233999999999850e-06
1.364999999999999991e+00; 5.680020000000000380e-06; 1.542923999999999900e-06
1.366999999999999993e+00; 5.688100000000000648e-06; 1.542046000000000016e-06
1.368000000000000105e+00; 5.696399999999999366e-06; 1.542693999999999904e-06
1.370000000000000107e+00; 5.701319999999999651e-06; 1.540130000000000067e-06
1.370999999999999996e+00; 5.710619999999999714e-06; 1.538940000000000041e-06
1.372999999999999998e+00; 5.719279999999999899e-06; 1.537239999999999914e-06
1.374000000000000110e+00; 5.727460000000000386e-06; 1.536229999999999986e-06
1.375999999999999890e+00; 5.734979999999999596e-06; 1.534630000000000077e-06
1.377000000000000002e+00; 5.741320000000000115e-06; 1.532886000000000006e-06
1.377999999999999892e+00; 5.749859999999999528e-06; 1.531173999999999970e-06
1.379000000000000004e+00; 5.757920000000000091e-06; 1.530856000000000086e-06
1.381000000000000005e+00; 5.765979999999999807e-06; 1.527635999999999929e-06
1.383000000000000007e+00; 5.772060000000000772e-06; 1.525616000000000074e-06
1.383999999999999897e+00; 5.781220000000000359e-06; 1.523645999999999904e-06
1.385000000000000009e+00; 5.789119999999999894e-06; 1.523780000000000003e-06
1.387000000000000011e+00; 5.793959999999999665e-06; 1.519556000000000084e-06
1.387999999999999901e+00; 5.803359999999999948e-06; 1.517384000000000057e-06
1.389999999999999902e+00; 5.811199999999999520e-06; 1.515299999999999917e-06
1.391000000000000014e+00; 5.819919999999999667e-06; 1.515034000000000198e-06
1.391999999999999904e+00; 5.824560000000000693e-06; 1.510910000000000074e-06
1.393999999999999906e+00; 5.833699999999999728e-06; 1.508304000000000137e-06
1.395000000000000018e+00; 5.841739999999999739e-06; 1.506087999999999953e-06
1.395999999999999908e+00; 5.849920000000000227e-06; 1.503215999999999873e-06
1.397999999999999909e+00; 5.854899999999999627e-06; 1.500688000000000183e-06
1.399000000000000021e+00; 5.864399999999999282e-06; 1.498299999999999910e-06
1.401000000000000023e+00; 5.871460000000000193e-06; 1.495947999999999996e-06
1.401999999999999913e+00; 5.880699999999999448e-06; 1.493280000000000041e-06
1.403999999999999915e+00; 5.885460000000000398e-06; 1.490174000000000066e-06
1.405000000000000027e+00; 5.894679999999999947e-06; 1.487431999999999975e-06
1.407000000000000028e+00; 5.903220000000000208e-06; 1.484650000000000049e-06
1.407999999999999918e+00; 5.910319999999999682e-06; 1.484142000000000003e-06
1.409000000000000030e+00; 5.918319999999999436e-06; 1.478935999999999870e-06
1.411000000000000032e+00; 5.924760000000000174e-06; 1.476276000000000136e-06
1.413000000000000034e+00; 5.932020000000000678e-06; 1.473481999999999880e-06
1.413999999999999924e+00; 5.940199999999999471e-06; 1.470506000000000105e-06
1.415000000000000036e+00; 5.946940000000000020e-06; 1.467715999999999959e-06
1.415999999999999925e+00; 5.953819999999999351e-06; 1.464439999999999950e-06
1.417999999999999927e+00; 5.961199999999999778e-06; 1.461726000000000208e-06
1.419999999999999929e+00; 5.968600000000000758e-06; 1.458768000000000083e-06
1.421000000000000041e+00; 5.975859999999999567e-06; 1.455476000000000056e-06
1.421999999999999931e+00; 5.981400000000000025e-06; 1.452917999999999961e-06
1.423000000000000043e+00; 5.988920000000000082e-06; 1.449726000000000153e-06
1.425000000000000044e+00; 5.996979999999999798e-06; 1.448156000000000014e-06
1.427000000000000046e+00; 6.001660000000000234e-06; 1.443779999999999922e-06
1.427999999999999936e+00; 6.010160000000000238e-06; 1.440689999999999966e-06
1.429000000000000048e+00; 6.017560000000000370e-06; 1.437594000000000055e-06
1.429999999999999938e+00; 6.024820000000000026e-06; 1.435211999999999948e-06
1.431999999999999940e+00; 6.028520000000000516e-06; 1.431849999999999894e-06
1.433999999999999941e+00; 6.036959999999999710e-06; 1.429164000000000078e-06
1.435000000000000053e+00; 6.043859999999999593e-06; 1.428899999999999990e-06
1.435999999999999943e+00; 6.051039999999999582e-06; 1.423188000000000078e-06
1.437999999999999945e+00; 6.057880000000000350e-06; 1.420448000000000041e-06
1.439000000000000057e+00; 6.062520000000000529e-06; 1.417856000000000067e-06
1.441000000000000059e+00; 6.070640000000000208e-06; 1.414821999999999962e-06
1.441999999999999948e+00; 6.077159999999999766e-06; 1.411993999999999826e-06
1.443000000000000060e+00; 6.083659999999999619e-06; 1.409483999999999997e-06
1.445000000000000062e+00; 6.088860000000000009e-06; 1.406869999999999839e-06
1.447000000000000064e+00; 6.096359999999999514e-06; 1.404173999999999958e-06
1.447999999999999954e+00; 6.102419999999999927e-06; 1.401381999999999968e-06
1.449000000000000066e+00; 6.108579999999999712e-06; 1.399068000000000045e-06
1.449999999999999956e+00; 6.113380000000000073e-06; 1.396319999999999999e-06
1.451999999999999957e+00; 6.120799999999999910e-06; 1.394063999999999982e-06
1.453999999999999959e+00; 6.127079999999999620e-06; 1.391585999999999978e-06
1.455000000000000071e+00; 6.132740000000000003e-06; 1.389092000000000167e-06
1.455999999999999961e+00; 6.137720000000000250e-06; 1.386967999999999982e-06
1.457999999999999963e+00; 6.143779999999999816e-06; 1.385897999999999881e-06
1.459000000000000075e+00; 6.150739999999999661e-06; 1.383174000000000074e-06
1.459999999999999964e+00; 6.154279999999999969e-06; 1.380623999999999989e-06
1.461999999999999966e+00; 6.161699999999999807e-06; 1.378824000000000065e-06
1.463000000000000078e+00; 6.167499999999999819e-06; 1.376877999999999923e-06
1.463999999999999968e+00; 6.174180000000000405e-06; 1.374811999999999857e-06
1.465999999999999970e+00; 6.177259999999999874e-06; 1.373263999999999902e-06
1.467000000000000082e+00; 6.184319999999999939e-06; 1.373603999999999969e-06
1.469000000000000083e+00; 6.189499999999999778e-06; 1.369869999999999812e-06
1.469999999999999973e+00; 6.195960000000000221e-06; 1.368223999999999904e-06
1.471999999999999975e+00; 6.199499999999999682e-06; 1.366816000000000002e-06
1.473000000000000087e+00; 6.207860000000000056e-06; 1.365652000000000058e-06
1.475000000000000089e+00; 6.212579999999999902e-06; 1.364243999999999944e-06
1.475999999999999979e+00; 6.218300000000000247e-06; 1.363029999999999891e-06
1.477999999999999980e+00; 6.221520000000000193e-06; 1.361700000000000024e-06
1.479000000000000092e+00; 6.229800000000000052e-06; 1.361097999999999924e-06
1.479999999999999982e+00; 6.234359999999999717e-06; 1.359897999999999833e-06
1.481999999999999984e+00; 6.239960000000000138e-06; 1.359362000000000073e-06
1.483000000000000096e+00; 6.243399999999999380e-06; 1.358294000000000026e-06
1.483999999999999986e+00; 6.249979999999999747e-06; 1.359675999999999846e-06
1.485999999999999988e+00; 6.255340000000000320e-06; 1.357675999999999908e-06
1.487999999999999989e+00; 6.261060000000000665e-06; 1.357589999999999863e-06
1.489000000000000101e+00; 6.266219999999999951e-06; 1.357137999999999880e-06
1.489999999999999991e+00; 6.269100000000000676e-06; 1.357434000000000004e-06
1.491999999999999993e+00; 6.276359999999999485e-06; 1.357239999999999943e-06
1.493000000000000105e+00; 6.281920000000000495e-06; 1.357178000000000137e-06
1.495000000000000107e+00; 6.283399999999999844e-06; 1.358511999999999903e-06
1.495999999999999996e+00; 6.289959999999999659e-06; 1.357910000000000014e-06
1.497999999999999998e+00; 6.295180000000000602e-06; 1.358570000000000022e-06
1.499000000000000110e+00; 6.300040000000000078e-06; 1.359410000000000127e-06
1.500000000000000000e+00; 6.305559999999999984e-06; 1.359998000000000053e-06
1.502000000000000002e+00; 6.308560000000000633e-06; 1.360678000000000188e-06
1.502999999999999892e+00; 6.314899999999999458e-06; 1.361698000000000180e-06
1.504000000000000004e+00; 6.319400000000000008e-06; 1.363034000000000001e-06
1.506000000000000005e+00; 6.324399999999999960e-06; 1.364478000000000050e-06
1.506999999999999895e+00; 6.327060000000000541e-06; 1.365420000000000007e-06
1.508999999999999897e+00; 6.333600000000000651e-06; 1.367286000000000058e-06
1.510000000000000009e+00; 6.338520000000000089e-06; 1.368999999999999937e-06
1.512000000000000011e+00; 6.343399999999999270e-06; 1.371837999999999926e-06
1.512999999999999901e+00; 6.345720000000000630e-06; 1.372486000000000025e-06
1.514000000000000012e+00; 6.352760000000000142e-06; 1.374925999999999827e-06
1.516000000000000014e+00; 6.357340000000000359e-06; 1.377258000000000036e-06
1.516999999999999904e+00; 6.358899999999999375e-06; 1.380423999999999974e-06
1.518000000000000016e+00; 6.364719999999999940e-06; 1.381387999999999902e-06
1.520000000000000018e+00; 6.370340000000000066e-06; 1.384561999999999848e-06
1.520999999999999908e+00; 6.375680000000000086e-06; 1.387200000000000034e-06
1.522999999999999909e+00; 6.380100000000000121e-06; 1.391016000000000126e-06
1.524000000000000021e+00; 6.382220000000000196e-06; 1.392955999999999890e-06
1.526000000000000023e+00; 6.388739999999999754e-06; 1.396498000000000042e-06
1.526999999999999913e+00; 6.393200000000000047e-06; 1.399612000000000026e-06
1.528000000000000025e+00; 6.394600000000000575e-06; 1.403404000000000091e-06
1.530000000000000027e+00; 6.400899999999999990e-06; 1.406280000000000070e-06
1.532000000000000028e+00; 6.405140000000000139e-06; 1.410417999999999944e-06
1.532999999999999918e+00; 6.411739999999999364e-06; 1.413968000000000105e-06
1.534000000000000030e+00; 6.412560000000000823e-06; 1.418251999999999987e-06
1.536000000000000032e+00; 6.420499999999999768e-06; 1.421914000000000063e-06
1.536999999999999922e+00; 6.421720000000000410e-06; 1.425948000000000031e-06
1.538999999999999924e+00; 6.428580000000000036e-06; 1.430252000000000041e-06
1.540000000000000036e+00; 6.430360000000000043e-06; 1.434690000000000150e-06
1.540999999999999925e+00; 6.437060000000000335e-06; 1.439925999999999840e-06
1.542999999999999927e+00; 6.442719999999999871e-06; 1.444650000000000009e-06
1.544000000000000039e+00; 6.447560000000000488e-06; 1.448892000000000001e-06
1.546000000000000041e+00; 6.448399999999999958e-06; 1.454296000000000094e-06
1.546999999999999931e+00; 6.453079999999999548e-06; 1.458127999999999992e-06
1.548000000000000043e+00; 6.458439999999999273e-06; 1.464160000000000056e-06
1.550000000000000044e+00; 6.464680000000000419e-06; 1.469403999999999967e-06
1.552000000000000046e+00; 6.466719999999999980e-06; 1.474023999999999806e-06
1.552999999999999936e+00; 6.472960000000000279e-06; 1.479932000000000047e-06
1.554000000000000048e+00; 6.477239999999999838e-06; 1.485432000000000036e-06
1.554999999999999938e+00; 6.482479999999999639e-06; 1.491094000000000051e-06
1.556999999999999940e+00; 6.484840000000000409e-06; 1.497238000000000030e-06
1.558999999999999941e+00; 6.490339999999999764e-06; 1.502373999999999924e-06
1.560000000000000053e+00; 6.493760000000000148e-06; 1.508230000000000000e-06
1.560999999999999943e+00; 6.501100000000000318e-06; 1.514486000000000106e-06
1.562999999999999945e+00; 6.503060000000000211e-06; 1.520278000000000109e-06
1.564999999999999947e+00; 6.510359999999999277e-06; 1.526205999999999843e-06
1.566000000000000059e+00; 6.514699999999999646e-06; 1.532493999999999985e-06
1.566999999999999948e+00; 6.520220000000000399e-06; 1.537666000000000026e-06
1.568000000000000060e+00; 6.521439999999999347e-06; 1.543968000000000131e-06
1.570000000000000062e+00; 6.529939999999999351e-06; 1.550778000000000071e-06
1.572000000000000064e+00; 6.534699999999999454e-06; 1.557425999999999986e-06
1.572999999999999954e+00; 6.540060000000000026e-06; 1.563422000000000115e-06
1.574000000000000066e+00; 6.540819999999999829e-06; 1.569835999999999923e-06
1.574999999999999956e+00; 6.546200000000000106e-06; 1.576016000000000048e-06
1.576999999999999957e+00; 6.550840000000000286e-06; 1.582299999999999868e-06
1.578000000000000069e+00; 6.554839999999999739e-06; 1.588400000000000115e-06
1.580000000000000071e+00; 6.562020000000000575e-06; 1.594935999999999903e-06
1.580999999999999961e+00; 6.567400000000000005e-06; 1.601262000000000035e-06
1.582999999999999963e+00; 6.574520000000000032e-06; 1.608934000000000052e-06
1.584000000000000075e+00; 6.574979999999999177e-06; 1.614996000000000097e-06
1.584999999999999964e+00; 6.581619999999999506e-06; 1.622049999999999996e-06
1.586999999999999966e+00; 6.586299999999999943e-06; 1.627723999999999918e-06
1.588000000000000078e+00; 6.593580000000000151e-06; 1.635319999999999955e-06
1.590000000000000080e+00; 6.595680000000000520e-06; 1.642369999999999956e-06
1.590999999999999970e+00; 6.604859999999999812e-06; 1.648059999999999896e-06
1.592000000000000082e+00; 6.610439999999999681e-06; 1.654066000000000089e-06
1.594000000000000083e+00; 6.615720000000000586e-06; 1.661955999999999983e-06
1.594999999999999973e+00; 6.617560000000000555e-06; 1.667371999999999983e-06
1.596999999999999975e+00; 6.625479999999999795e-06; 1.675633999999999981e-06
1.598000000000000087e+00; 6.631300000000000359e-06; 1.681915999999999958e-06
1.600000000000000089e+00; 6.637060000000000114e-06; 1.688796000000000136e-06
1.600999999999999979e+00; 6.642380000000000429e-06; 1.694652000000000000e-06
1.602999999999999980e+00; 6.645779999999999414e-06; 1.701558000000000049e-06
1.604000000000000092e+00; 6.654279999999999417e-06; 1.708226000000000092e-06
1.604999999999999982e+00; 6.659879999999999838e-06; 1.713660000000000166e-06
1.606000000000000094e+00; 6.662079999999999580e-06; 1.720647999999999937e-06
1.608000000000000096e+00; 6.669879999999999742e-06; 1.726536000000000049e-06
1.610000000000000098e+00; 6.675779999999999974e-06; 1.732958000000000078e-06
1.610999999999999988e+00; 6.682320000000000084e-06; 1.739150000000000112e-06
1.612000000000000099e+00; 6.688500000000000421e-06; 1.744092000000000157e-06
1.614000000000000101e+00; 6.691960000000000215e-06; 1.751628000000000020e-06
1.616000000000000103e+00; 6.698279999999999335e-06; 1.758510000000000041e-06
1.616999999999999993e+00; 6.706260000000000231e-06; 1.763291999999999905e-06
1.618000000000000105e+00; 6.709959999999999873e-06; 1.769442000000000050e-06
1.618999999999999995e+00; 6.718520000000000686e-06; 1.776213999999999999e-06
1.620999999999999996e+00; 6.723799999999999897e-06; 1.781876000000000014e-06
1.622999999999999998e+00; 6.732819999999999854e-06; 1.788000000000000076e-06
1.624000000000000110e+00; 6.736039999999999800e-06; 1.792702000000000061e-06
1.625999999999999890e+00; 6.743340000000000560e-06; 1.799670000000000127e-06
1.627000000000000002e+00; 6.752579999999999814e-06; 1.805483999999999890e-06
1.627999999999999892e+00; 6.759939999999999690e-06; 1.810561999999999878e-06
1.629999999999999893e+00; 6.766159999999999437e-06; 1.815643999999999976e-06
1.631000000000000005e+00; 6.769539999999999564e-06; 1.821172000000000103e-06
1.631999999999999895e+00; 6.778819999999999922e-06; 1.826519999999999920e-06
1.633999999999999897e+00; 6.786260000000000312e-06; 1.832021999999999965e-06
1.635999999999999899e+00; 6.792820000000000127e-06; 1.837801999999999849e-06
1.637000000000000011e+00; 6.797240000000000163e-06; 1.841628000000000005e-06
1.637999999999999901e+00; 6.805899999999999500e-06; 1.847630000000000088e-06
1.639999999999999902e+00; 6.813960000000000063e-06; 1.852296000000000137e-06
1.641000000000000014e+00; 6.821000000000000423e-06; 1.856512000000000048e-06
1.643000000000000016e+00; 6.825720000000000269e-06; 1.861406000000000038e-06
1.643999999999999906e+00; 6.835279999999999886e-06; 1.866205999999999976e-06
1.645000000000000018e+00; 6.841659999999999815e-06; 1.870016000000000114e-06
1.647000000000000020e+00; 6.849600000000000454e-06; 1.875030000000000029e-06
1.647999999999999909e+00; 6.854380000000000263e-06; 1.879114000000000107e-06
1.649999999999999911e+00; 6.862800000000000599e-06; 1.883731999999999890e-06
1.651000000000000023e+00; 6.871220000000000088e-06; 1.886763999999999940e-06
1.651999999999999913e+00; 6.878600000000000515e-06; 1.891086000000000024e-06
1.653999999999999915e+00; 6.884720000000000043e-06; 1.895180000000000166e-06
1.655000000000000027e+00; 6.892180000000000138e-06; 1.898928000000000075e-06
1.657000000000000028e+00; 6.902299999999999966e-06; 1.902766000000000139e-06
1.657999999999999918e+00; 6.909580000000000175e-06; 1.906316000000000088e-06
1.659000000000000030e+00; 6.915279999999999968e-06; 1.909549999999999784e-06
1.659999999999999920e+00; 6.924859999999999290e-06; 1.913708000000000211e-06
1.663000000000000034e+00; 6.932439999999999309e-06; 1.916039999999999785e-06
1.663999999999999924e+00; 6.940839999999999940e-06; 1.919401999999999839e-06
1.665000000000000036e+00; 6.947020000000000277e-06; 1.922179999999999865e-06
1.667000000000000037e+00; 6.957279999999999735e-06; 1.926086000000000112e-06
1.667999999999999927e+00; 6.965120000000000154e-06; 1.928326000000000111e-06
1.669000000000000039e+00; 6.969739999999999782e-06; 1.931366000000000170e-06
1.671000000000000041e+00; 6.979920000000000419e-06; 1.933537999999999986e-06
1.671999999999999931e+00; 6.988160000000000022e-06; 1.936787999999999912e-06
1.673000000000000043e+00; 6.998959999999999986e-06; 1.939278000000000036e-06
1.675000000000000044e+00; 7.002779999999999553e-06; 1.941402000000000221e-06
1.675999999999999934e+00; 7.012899999999999382e-06; 1.943392000000000095e-06
1.677999999999999936e+00; 7.022760000000000504e-06; 1.945979999999999959e-06
1.679000000000000048e+00; 7.031779999999999614e-06; 1.948316000000000067e-06
